Time,Temperature,Gas,Humidity,Pressure,Altitude,pm10 standard,pm25 standard,pm100 env
1707958283.2832491,20.245625,266762,47.531286979972364,1004.6977538653267,71.44785117612847,1,2,2
1707958284.2961154,20.27726563,268065,47.52285240382893,1004.716593523882,71.28991911981318,1,2,2
1707958285.3090422,20.30460938,267847,47.5017316,1004.7418812205656,71.07793720343307,1,2,2
1707958286.321889,20.32882813,267847,47.46197868542448,1004.7772843539329,70.78116677686731,0,2,2
1707958287.3354263,20.35382813,268502,47.44667320775758,1004.8156996479719,70.45915617976502,0,2,2
1707958288.3484042,20.37863281,266116,47.40699915255584,1004.8520833205362,70.15418454,0,2,2
1707958289.361338,20.40226563,266978,47.37936412742424,1004.8796858503155,69.9228233,1,2,2
1707958290.3742435,20.42433594,264406,47.36371732981466,1004.9183155988063,69.59904182,1,2,2
1707958291.386321,20.44699219,266546,47.34205624271916,1004.9425786383634,69.39568238153286,0,1,1
1707958292.3981118,20.46984375,266116,47.33867268429442,1004.9603465108154,69.24676437993448,0,1,1
1707958293.4092135,20.48703125,266978,47.34678928046972,1004.978869583843,69.09151908,0,1,1
1707958294.420267,20.50773438,266546,47.324898535656295,1004.9947468691114,68.95845046021147,0,2,2
1707958295.4313483,20.52765625,269160,47.31508525114839,1004.9990832559072,68.92210720023425,0,2,2
1707958296.4423838,20.5503125,266116,47.29342819351633,1005.0028759837733,68.89032045011585,0,2,2
1707958297.4534805,20.57609375,269160,47.27214240433955,1005.0153058269862,68.78614694963487,0,2,2
1707958298.4663424,20.60246094,266116,47.26917595328794,1005.0577107655142,68.43076247431789,0,1,1
1707958299.479149,20.62609375,267847,47.290220975641766,1005.0767782548133,68.27096689100951,0,1,1
1707958300.4920065,20.65070313,265901,47.305301083331585,1005.0974783793251,68.09749174526226,0,1,1
1707958301.5045524,20.67433594,265472,47.314183079544684,1005.101190710775,68.06638126057112,0,1,1
1707958302.5166752,20.70011719,265686,47.329406829379266,1005.1050829276733,68.03376338,0,1,1
1707958303.529588,20.7221875,266116,47.34419382535697,1005.1078829101824,68.01029879662903,0,1,1
1707958304.5425026,20.74523438,267629,47.33475151682586,1005.1191387868001,67.91597214964861,0,1,1
1707958305.5554204,20.76925781,267847,47.33151182222136,1005.135438939793,67.77937490681997,0,1,1
1707958306.568359,20.79289063,265901,47.32213971636125,1005.1323161195561,67.80554437715227,0,1,1
1707958307.581289,20.8175,265045,47.30679765897981,1005.1342365889922,67.78945068988536,0,1,1
1707958308.5938127,20.84308594,264619,47.29157229158854,1005.1412006110934,67.73109183729903,0,1,1
1707958309.6067033,20.86710938,264619,47.26399240421284,1005.1387232691545,67.75185204880397,0,1,1
1707958310.6196532,20.89132813,263983,47.24252314516587,1005.1331569358467,67.79849827,0,1,1
